Date,Close,Log_returns,Volume,ma_50,ma_200,Bear_Regime
2015-05-28 00:00:00+00:00,237.4080047607422,0.0005266583962282316,13829600,233.76868072509765,274.1628051757813,False
2015-05-29 00:00:00+00:00,237.0959930419922,-0.0013151069966266735,14805000,233.63708068847657,273.51366508483886,False
2015-05-30 00:00:00+00:00,233.34500122070312,-0.015947042706826734,14098600,233.58254058837892,272.8419150543213,False
2015-05-31 00:00:00+00:00,230.19000244140625,-0.013612984892928127,14730800,233.45530059814453,271.87506004333494,False
2015-06-01 00:00:00+00:00,222.92599487304688,-0.032065210637688614,26090500,233.19076049804687,270.8860150909424,False
2015-06-02 00:00:00+00:00,225.80299377441406,0.012823055324273793,20459000,233.21508026123047,270.02594009399417,False
2015-06-03 00:00:00+00:00,225.87399291992188,0.00031438017957116854,17752400,233.3493801879883,269.2746450805664,False
2015-06-04 00:00:00+00:00,224.32400512695312,-0.006885832118475905,14728100,233.35920043945313,268.45685516357423,False
2015-06-05 00:00:00+00:00,224.95199584960938,0.002795569450765387,18056500,233.2867803955078,267.6445751953125,False
2015-06-06 00:00:00+00:00,225.61900329589844,0.0029607228818376284,11131500,233.3415203857422,266.89668022155763,False
2015-06-07 00:00:00+00:00,222.88099670410156,-0.012209768590979025,13318400,233.33202026367186,266.1083102416992,False
2015-06-08 00:00:00+00:00,228.48899841308594,0.024850080233436732,23378400,233.44980010986328,265.4615552520752,False
2015-06-09 00:00:00+00:00,229.04800415039062,0.002443544510369354,28353100,233.53824005126953,264.8525553131104,False
2015-06-10 00:00:00+00:00,228.80299377441406,-0.0010702625984199304,15904800,233.40891998291016,264.2319702148437,False
2015-06-11 00:00:00+00:00,229.7050018310547,0.003934540853908535,14416000,233.3195001220703,263.54263023376467,False
2015-06-12 00:00:00+00:00,229.98199462890625,0.0012051366843483038,14017700,233.18989990234374,262.80803520202636,False
2015-06-13 00:00:00+00:00,232.40199279785156,0.010467578165980995,13305300,233.2125796508789,262.09330520629885,False
2015-06-14 00:00:00+00:00,233.54299926757812,0.004897611391449256,12165900,233.3556396484375,261.41917022705076,False
2015-06-15 00:00:00+00:00,236.822998046875,0.013946807230271138,19912100,233.70349975585938,260.7549351501465,False
2015-06-16 00:00:00+00:00,250.89500427246094,0.0577215235200358,41612000,234.13567993164062,260.1271752166748,False
2015-06-17 00:00:00+00:00,249.28399658203125,-0.006441746888822008,43858400,234.60425994873046,259.4961402130127,False
2015-06-18 00:00:00+00:00,249.0070037841797,-0.0011117713391535112,30980200,235.06824005126953,258.850940246582,False
2015-06-19 00:00:00+00:00,244.6060028076172,-0.017832259441455525,23965300,235.23746002197265,258.1777452850342,False
2015-06-20 00:00:00+00:00,245.21200561523438,0.002474401130183899,20608100,235.50012023925783,257.4972303009033,False
2015-06-21 00:00:00+00:00,243.94400024414062,-0.0051844736489190454,10600900,235.680400390625,256.8419002532959,False
2015-06-22 00:00:00+00:00,246.99000549316406,0.012409180462625208,17692500,235.8130404663086,256.2288302612305,False
2015-06-23 00:00:00+00:00,244.29600524902344,-0.01096724591440124,15108700,235.9186004638672,255.56604026794435,False
2015-06-24 00:00:00+00:00,240.51499938964844,-0.015598171178905587,17344900,236.00648040771483,254.89469024658203,False
2015-06-25 00:00:00+00:00,242.7989959716797,0.00945146884397475,16133100,236.26682037353515,254.2332102203369,False
2015-06-26 00:00:00+00:00,243.593994140625,0.0032689569671338244,13983500,236.39202026367187,253.64163520812988,False
2015-06-27 00:00:00+00:00,250.99000549316406,0.029910238649985002,20488600,236.5345602416992,253.13549026489258,False
2015-06-28 00:00:00+00:00,249.01100158691406,-0.007916041018021671,15137600,236.67814025878906,252.64872032165528,False
2015-06-29 00:00:00+00:00,257.0639953613281,0.031827984516984625,34742900,237.01350006103516,252.18151023864746,False
2015-06-30 00:00:00+00:00,263.0719909667969,0.023102661546717907,44533800,237.43177978515624,251.73416023254396,False
2015-07-01 00:00:00+00:00,258.6210021972656,-0.017064046599051412,27029800,237.78195983886718,251.2903852081299,False
2015-07-02 00:00:00+00:00,255.41200256347656,-0.012485740380607286,21551900,238.16265991210938,250.80928527832032,False
2015-07-03 00:00:00+00:00,256.33599853515625,0.003611140537128755,19033800,238.55079986572267,250.36424026489257,False
2015-07-04 00:00:00+00:00,260.885986328125,0.017594399701258708,15620400,239.01641967773438,250.03336013793944,False
2015-07-05 00:00:00+00:00,271.9129943847656,0.04139866364903754,44156100,239.7316195678711,249.79404510498046,False
2015-07-06 00:00:00+00:00,269.0299987792969,-0.010659248530482286,49154800,240.37617950439454,249.58221511840821,False
2015-07-07 00:00:00+00:00,266.2070007324219,-0.010548688624993648,28857600,241.03775939941406,249.3240351867676,False
2015-07-08 00:00:00+00:00,270.7850036621094,0.01705095721058097,36980200,241.81451934814453,249.0281802368164,False
2015-07-09 00:00:00+00:00,269.2279968261719,-0.005766569135055685,40301200,242.51871917724608,248.77010528564452,False
2015-07-10 00:00:00+00:00,284.8940124511719,0.056558632505455265,100390000,243.50971954345704,248.53514541625975,False
2015-07-11 00:00:00+00:00,293.114990234375,0.02844776519770061,41109900,244.56505920410157,248.32786041259766,False
2015-07-12 00:00:00+00:00,310.86700439453125,0.05880019194966264,56405000,246.0049594116211,248.26952545166014,False
2015-07-13 00:00:00+00:00,292.0539855957031,-0.06242651475623316,62053900,247.0269790649414,248.13475540161133,False
2015-07-14 00:00:00+00:00,287.4639892578125,-0.015841069719805347,28727200,248.03405883789063,247.93245529174806,True
2015-07-15 00:00:00+00:00,285.8290100097656,-0.0057038327096080475,27486600,249.00831909179686,247.78228530883788,True
2015-07-16 00:00:00+00:00,278.0889892578125,-0.027452597215516125,49482600,249.82443878173828,247.58653518676758,True
2015-07-17 00:00:00+00:00,279.47198486328125,0.00496088681237782,27591400,250.66571838378906,247.4205450439453,True
2015-07-18 00:00:00+00:00,274.9010009765625,-0.016491018120761647,25187100,251.42181854248048,247.24136505126953,True
2015-07-19 00:00:00+00:00,273.614013671875,-0.004692632405765162,15332500,252.2271987915039,247.0084701538086,True
2015-07-20 00:00:00+00:00,278.9809875488281,0.019425230515446274,22711400,253.20301849365234,246.83213012695313,True
2015-07-21 00:00:00+00:00,275.8330078125,-0.01134799606665116,22930700,254.26115875244142,246.63613510131836,True
2015-07-22 00:00:00+00:00,277.22198486328125,0.005022936197976215,19389800,255.28953857421874,246.61683502197266,True
2015-07-23 00:00:00+00:00,276.04901123046875,-0.0042401477702135515,18531300,256.2930389404297,246.67610504150392,True
2015-07-24 00:00:00+00:00,288.27801513671875,0.043346917965858316,37199400,257.572119140625,246.7451251220703,True
2015-07-25 00:00:00+00:00,288.6969909667969,0.0014523190754852883,20662200,258.8470190429687,246.75766510009765,True
2015-07-26 00:00:00+00:00,292.6860046386719,0.013722713943767523,16032300,260.18835906982423,246.74941009521484,True
2015-07-27 00:00:00+00:00,293.6239929199219,0.003199635296651489,30592000,261.6032189941406,246.80078506469727,True
2015-07-28 00:00:00+00:00,294.427001953125,0.0027310880836206508,25453600,262.9219790649414,246.8208801269531,True
2015-07-29 00:00:00+00:00,289.5899963378906,-0.01656498435681487,24672600,264.13281890869143,246.8948501586914,True
2015-07-30 00:00:00+00:00,287.72198486328125,-0.0064714333140721645,21635800,265.31119873046873,247.00516006469726,True
2015-07-31 00:00:00+00:00,284.6499938964844,-0.0107343496138054,23629100,266.4100985717773,247.08943008422852,True
2015-08-01 00:00:00+00:00,281.60101318359375,-0.010769111724396336,18995000,267.4424789428711,247.36813018798827,True
2015-08-02 00:00:00+00:00,282.614013671875,0.0035908351551854666,17722200,268.44671936035155,247.89068527221679,True
2015-08-03 00:00:00+00:00,281.22698974609375,-0.004919921450151317,21474100,269.40039916992185,248.24760025024415,True
2015-08-04 00:00:00+00:00,285.2179870605469,0.014091618850608268,21908700,270.3682989501953,248.63320518493651,True
2015-08-05 00:00:00+00:00,281.8819885253906,-0.01176525184182441,20128000,270.98803863525393,249.0463151550293,True
2015-08-06 00:00:00+00:00,278.5769958496094,-0.011794015540393898,18792100,271.57389862060546,249.38750511169434,True
2015-08-07 00:00:00+00:00,279.5849914550781,0.0036118428850578886,42484800,272.1854583740234,249.71112510681152,True
2015-08-08 00:00:00+00:00,260.99700927734375,-0.0687973817394527,58533000,272.51327850341795,249.95953514099122,True
2015-08-09 00:00:00+00:00,265.0830078125,0.01553406541650176,23789600,272.91069854736327,250.15046516418457,True
2015-08-10 00:00:00+00:00,264.4700012207031,-0.0023151860348410653,20979400,273.3212185668945,250.30578514099122,True
2015-08-11 00:00:00+00:00,270.385986328125,0.02212268918500627,25433900,273.78913818359376,250.49332008361816,True
2015-08-12 00:00:00+00:00,266.3760070800781,-0.014941646019161535,26815400,274.23073822021485,250.5859651184082,True
2015-08-13 00:00:00+00:00,264.0799865722656,-0.008656834399337742,27685500,274.7020379638672,250.63777503967285,True
2015-08-14 00:00:00+00:00,265.67999267578125,0.006040512802955279,27091200,275.1596578979492,250.59881004333496,True
2015-08-15 00:00:00+00:00,261.5509948730469,-0.01566327593274089,19321100,275.5187979125977,250.5891899871826,True
2015-08-16 00:00:00+00:00,258.5069885253906,-0.011706545070410978,29717000,275.6691375732422,250.71214996337892,True
2015-08-17 00:00:00+00:00,257.97601318359375,-0.0020561200546923707,21617900,275.84843780517576,250.83446502685547,True
2015-08-18 00:00:00+00:00,211.07899475097656,-0.20063416232442743,42147200,274.9287377929688,250.75773498535156,False
2015-08-19 00:00:00+00:00,226.6840057373047,0.07132455635785633,60869200,274.2009780883789,250.8038349914551,False
2015-08-20 00:00:00+00:00,235.35000610351562,0.03751679130467895,32275000,273.7355581665039,250.8457250213623,False
2015-08-21 00:00:00+00:00,232.56900024414062,-0.0118868375389682,23173800,273.2786981201172,250.81742500305177,False
2015-08-22 00:00:00+00:00,230.38999938964844,-0.009413433789144688,23205900,272.75977813720704,250.83303497314452,False
2015-08-23 00:00:00+00:00,228.16900634765625,-0.009686912182080969,18406600,272.10543853759765,250.83961502075195,False
2015-08-24 00:00:00+00:00,210.4949951171875,-0.08062473359634079,59220700,270.8770785522461,250.8065350341797,False
2015-08-25 00:00:00+00:00,221.60899353027344,0.05145266189809527,61089200,269.9286584472656,250.8032499694824,False
2015-08-26 00:00:00+00:00,225.83099365234375,0.018872365248561083,31808000,269.1211383056641,250.79363494873047,False
2015-08-27 00:00:00+00:00,224.7689971923828,-0.004713708157642016,21905400,268.20081817626954,250.800419921875,False
2015-08-28 00:00:00+00:00,231.39599609375,0.02905731598082126,31336600,267.4441781616211,250.856849899292,False
2015-08-29 00:00:00+00:00,229.77999877929688,-0.0070081875315019145,17142500,266.3418978881836,250.90655487060548,False
2015-08-30 00:00:00+00:00,228.76100158691406,-0.004444526744575541,19412600,265.05481811523435,250.95443489074708,False
2015-08-31 00:00:00+00:00,230.05599975585938,0.005644959118664133,20710700,263.43859802246095,250.99589485168457,False
2015-09-01 00:00:00+00:00,228.12100219726562,-0.008446556918348894,20575200,262.15993835449217,250.95936485290528,False
2015-09-02 00:00:00+00:00,229.28399658203125,0.0050851953697263535,18760400,260.99633850097655,250.81917976379395,False
2015-09-03 00:00:00+00:00,227.18299865722656,-0.00920554074485158,17482000,259.82341827392577,250.78096977233886,False
2015-09-04 00:00:00+00:00,230.29800415039062,0.013618286292616499,20962400,258.86759857177736,250.76324478149414,False
2015-09-05 00:00:00+00:00,235.0189971923828,0.02029220950741306,20671400,257.97853881835937,250.7202897644043,False
2015-09-06 00:00:00+00:00,239.83999633789062,0.020305669091942837,25473700,257.2773187255859,250.73785972595215,False
2015-09-07 00:00:00+00:00,239.8470001220703,2.9201476095330115e-05,21192200,256.60197845458987,250.7356797027588,False
2015-09-08 00:00:00+00:00,243.60699462890625,0.01555502844545953,26879200,255.8944985961914,250.7348196411133,False
2015-09-09 00:00:00+00:00,238.16799926757812,-0.022579945075460288,23635700,255.14119842529297,250.70298965454103,False
2015-09-10 00:00:00+00:00,238.4770050048828,0.001296586674883571,21215500,254.366298828125,250.71548965454102,False
2015-09-11 00:00:00+00:00,240.10699462890625,0.0068117443452915295,19224700,253.64745849609375,250.72156463623048,False
2015-09-12 00:00:00+00:00,235.22900390625,-0.02052511060196729,17962600,252.58647827148437,250.70403465270996,False
2015-09-13 00:00:00+00:00,230.51199340820312,-0.020256631126833225,18478800,251.4227783203125,250.66924461364746,False
2015-09-14 00:00:00+00:00,230.6439971923828,0.0005724908294613855,20997800,250.18193817138672,250.64033462524415,False
2015-09-15 00:00:00+00:00,230.3040008544922,-0.0014752050165764698,19177800,248.91553833007814,250.52271461486816,False
2015-09-16 00:00:00+00:00,229.09100341796875,-0.005280859583557768,20144200,247.608818359375,250.3968546295166,False
2015-09-17 00:00:00+00:00,229.80999755859375,0.0031335504931134946,18935400,246.41321838378906,250.2448946380615,False
2015-09-18 00:00:00+00:00,232.97500610351562,0.013678307924647123,20242200,245.31827880859376,250.03141960144043,False
2015-09-19 00:00:00+00:00,231.4929962158203,-0.006381558728588466,12712600,244.25513885498046,249.7803746032715,False
2015-09-20 00:00:00+00:00,231.21200561523438,-0.0012145562897130722,14444700,243.2473587036133,249.57097457885743,False
2015-09-21 00:00:00+00:00,227.0850067138672,-0.018010636554186336,19678800,242.13677856445312,249.32550956726075,False
2015-09-22 00:00:00+00:00,230.6179962158203,0.015438219324374681,25009300,241.12459869384764,249.11498458862306,False
2015-09-23 00:00:00+00:00,230.2830047607422,-0.0014536376070196364,17254100,240.02589904785157,248.88509468078612,False
2015-09-24 00:00:00+00:00,234.5290069580078,0.018270269270815796,25097800,239.0788394165039,248.68596969604494,False
2015-09-25 00:00:00+00:00,235.1439971923828,0.0026188032116559834,22363600,238.21017944335938,248.4136547088623,False
2015-09-26 00:00:00+00:00,234.33999633789062,-0.003425043884538861,13724100,237.30527954101564,248.12655464172363,False
2015-09-27 00:00:00+00:00,232.7570037841797,-0.006778029461708515,14179900,236.74047943115235,247.80844467163087,False
2015-09-28 00:00:00+00:00,239.14199829101562,0.027062503461009677,24713000,236.22165924072266,247.53238464355468,False
2015-09-29 00:00:00+00:00,236.68699645996094,-0.010318932398919053,22691300,235.6659991455078,247.28913459777831,False
2015-09-30 00:00:00+00:00,236.05999755859375,-0.0026525785544473644,19743500,234.9794793701172,247.06000953674317,False
2015-10-01 00:00:00+00:00,237.5489959716797,0.006287901367533316,20488800,234.4029391479492,246.8157894897461,False
2015-10-02 00:00:00+00:00,237.29299926757812,-0.0010782396311614989,19677900,233.86719940185546,246.54928955078125,False
2015-10-03 00:00:00+00:00,238.72999572753906,0.006037526926853979,16482700,233.32819946289064,246.3154145050049,False
2015-10-04 00:00:00+00:00,238.25900268554688,-0.001974859783494672,12999000,232.86235961914062,246.22521446228026,False
2015-10-05 00:00:00+00:00,240.38299560546875,0.008875137866671141,23335900,232.49987976074217,246.1224893951416,False
2015-10-06 00:00:00+00:00,246.06300354003906,0.02335414868766111,27535100,232.2616195678711,246.0440594482422,False
2015-10-07 00:00:00+00:00,242.968994140625,-0.012653776022319324,22999200,232.89941955566405,245.9587794494629,False
2015-10-08 00:00:00+00:00,242.3040008544922,-0.0027406993970222338,18515300,233.21181945800782,245.83049949645996,False
2015-10-09 00:00:00+00:00,243.93099975585938,0.00669225774201338,17353100,233.3834393310547,245.71645454406737,False
2015-10-10 00:00:00+00:00,244.9409942626953,0.004131944378731938,15912700,233.6308792114258,245.71318450927734,False
2015-10-11 00:00:00+00:00,247.0500030517578,0.008573415850475552,16827300,233.96407928466797,245.7174494934082,False
2015-10-12 00:00:00+00:00,245.30799865722656,-0.00707619925894907,17388300,234.30685913085938,245.70132949829102,False
2015-10-13 00:00:00+00:00,249.50799560546875,0.016976402807395333,28198500,235.087119140625,245.7137244415283,False
2015-10-14 00:00:00+00:00,251.98899841308594,0.009894468274496332,27462600,235.69471923828124,245.7096794128418,False
2015-10-15 00:00:00+00:00,254.32000732421875,0.00920791593427537,25223500,236.26449951171875,245.76771446228028,False
2015-10-16 00:00:00+00:00,262.8689880371094,0.03306241831528717,35901500,237.02649932861328,245.844429397583,False
2015-10-17 00:00:00+00:00,270.6400146484375,0.02913381488056866,43199600,237.81137969970703,245.976509475708,False
2015-10-18 00:00:00+00:00,261.64300537109375,-0.033808578905344916,22434300,238.44863983154298,246.04836448669434,False
2015-10-19 00:00:00+00:00,263.43701171875,0.0068332950027678975,25258800,239.14216003417968,246.10052452087402,False
2015-10-20 00:00:00+00:00,269.4630126953125,0.022616842061920966,30889800,239.93030029296875,246.17622955322267,False
2015-10-21 00:00:00+00:00,266.2720031738281,-0.011912782119455399,25637300,240.6933203125,246.23910453796387,False
2015-10-22 00:00:00+00:00,274.02301025390625,0.02869372725336826,37808600,241.5881005859375,246.3062296295166,False
2015-10-23 00:00:00+00:00,276.4960021972656,0.008984280367577967,29442500,242.5743606567383,246.41124961853026,False
2015-10-24 00:00:00+00:00,281.65399169921875,0.018482975533646497,25942400,243.60148040771483,246.55361961364747,False
2015-10-25 00:00:00+00:00,283.67999267578125,0.007167478715194853,45717100,244.57470031738282,246.74690956115722,False
2015-10-26 00:00:00+00:00,285.29998779296875,0.005694398925499903,32108800,245.4839001464844,246.95502952575683,False
2015-10-27 00:00:00+00:00,293.7879943847656,0.029317184247970474,46331800,246.56272003173828,247.24360946655273,False
2015-10-28 00:00:00+00:00,304.6180114746094,0.03620017059679138,50808100,247.78294036865233,247.58393951416016,True
2015-10-29 00:00:00+00:00,313.8550109863281,0.029872560540859655,64495900,249.29668060302734,247.97244956970215,True
2015-10-30 00:00:00+00:00,328.0150146484375,0.04412825288520052,78305000,251.08744079589843,248.48958961486815,True
2015-10-31 00:00:00+00:00,314.1659851074219,-0.043137922471269186,48598100,252.56862060546874,248.9646245574951,True
2015-11-01 00:00:00+00:00,325.4309997558594,0.03522899562797236,37001100,254.37266052246093,249.47261459350585,True
2015-11-02 00:00:00+00:00,361.1889953613281,0.10425089733390326,101918000,256.98620056152345,250.13569458007814,True
2015-11-03 00:00:00+00:00,403.4169921875,0.11056939286686604,206162000,260.4416604614258,251.03836952209474,True
2015-11-04 00:00:00+00:00,411.56298828125,0.019991331284302655,263900000,264.06684020996096,251.9794044494629,True
2015-11-05 00:00:00+00:00,386.35400390625,-0.06320802060226931,151824992,267.21210021972655,252.79817443847656,True
2015-11-06 00:00:00+00:00,374.4700012207031,-0.03124236154384214,122687000,270.10530029296876,253.54739440917967,True
2015-11-07 00:00:00+00:00,386.48199462890625,0.03157358504810171,56625100,273.1754400634766,254.3034593963623,True
2015-11-08 00:00:00+00:00,373.3680114746094,-0.03452072206175425,51817600,276.0129403686523,254.99941947937012,True
2015-11-09 00:00:00+00:00,380.2569885253906,0.01828275054987659,68224400,278.9938400268555,255.7183943939209,True
2015-11-10 00:00:00+00:00,336.8190002441406,-0.12130161493200711,95797904,281.18851989746094,256.2461493682861,True
2015-11-11 00:00:00+00:00,311.0840148925781,-0.07948267475756071,107070000,282.7978402709961,256.6696194458008,True
2015-11-12 00:00:00+00:00,338.1520080566406,0.08343250231798256,78477800,284.95522033691407,257.2632295227051,True
2015-11-13 00:00:00+00:00,336.75299072265625,-0.004145825976570227,52003000,286.99970001220703,257.8005644989014,True
2015-11-14 00:00:00+00:00,332.906005859375,-0.01148951093765005,38612000,288.9549401855469,258.33581954956054,True
2015-11-15 00:00:00+00:00,320.1659851074219,-0.03902062067538069,44213100,290.6714599609375,258.80760948181154,True
2015-11-16 00:00:00+00:00,330.7510070800781,0.032526283053829305,47980100,292.63134002685547,259.2806394958496,True
2015-11-17 00:00:00+00:00,335.093994140625,0.013045224166090356,51001600,294.55037994384764,259.79571449279786,True
2015-11-18 00:00:00+00:00,334.5899963378906,-0.0015051812647567857,43783800,296.50843994140627,260.2940145111084,True
2015-11-19 00:00:00+00:00,326.14898681640625,-0.025551598987975044,45011100,298.3102197265625,260.7229694366455,True
2015-11-20 00:00:00+00:00,322.0220031738281,-0.012734415693713075,53152900,299.99967987060546,261.13798942565916,True
2015-11-21 00:00:00+00:00,326.927001953125,0.015117034311317484,28200500,301.79235992431643,261.5920194244385,True
2015-11-22 00:00:00+00:00,324.5360107421875,-0.00734040736066012,23439400,303.5084802246094,262.06578948974607,True
2015-11-23 00:00:00+00:00,323.0459899902344,-0.004601806040729209,27478900,305.20421997070315,262.4943494415283,True
2015-11-24 00:00:00+00:00,320.0459899902344,-0.009329992771021057,29362600,306.79747985839845,262.8752643585205,True
2015-11-25 00:00:00+00:00,328.20599365234375,0.02517673649736144,41666900,308.44033966064455,263.3071343231201,True
2015-11-26 00:00:00+00:00,352.6839904785156,0.0719310041994384,106105000,310.6346395874023,263.86907424926756,True
2015-11-27 00:00:00+00:00,358.0419921875,0.015077831251610264,55179100,312.9493994140625,264.4484941864014,True
2015-11-28 00:00:00+00:00,357.3810119628906,-0.0018478030727119411,36816600,315.2183996582031,265.02983924865725,True
2015-11-29 00:00:00+00:00,371.29400634765625,0.03819174564629389,40409300,317.74545989990236,265.70442428588865,True
2015-11-30 00:00:00+00:00,377.3210144042969,0.016102103514945905,71701600,320.35088012695314,266.4063843536377,True
2015-12-01 00:00:00+00:00,362.4880065917969,-0.04010493374025533,60452200,322.69448028564454,267.03079940795897,True
2015-12-02 00:00:00+00:00,359.18701171875,-0.009148211621262082,54160500,324.8880606079102,267.64596946716307,True
2015-12-03 00:00:00+00:00,361.0459899902344,0.005162169451390206,50714900,327.06920043945314,268.2671894073486,True
2015-12-04 00:00:00+00:00,363.1830139160156,0.005901531467588603,35784100,329.24646057128905,268.9174644470215,True
2015-12-05 00:00:00+00:00,388.9490051269531,0.06854136502537268,66282200,331.76806091308595,269.7024744415283,True
2015-12-06 00:00:00+00:00,388.7829895019531,-0.0004269224582968289,77762000,334.13092041015625,270.4762993621826,True
