Date,Close,Log_returns,Volume
2017-11-10 00:00:00+00:00,0.1876019984483719,-0.17718494946940277,2125460
2017-11-11 00:00:00+00:00,0.17976999282836914,-0.042644473060300725,2238980
2017-11-12 00:00:00+00:00,0.17089800536632538,-0.050611297461284586,5455200
2017-11-13 00:00:00+00:00,0.18307100236415863,0.06880714994965796,2992650
2017-11-14 00:00:00+00:00,0.1881140023469925,0.02717410585591102,2203410
2017-11-15 00:00:00+00:00,0.18613800406455994,-0.010559818573965693,1689780
2017-11-16 00:00:00+00:00,0.16976100206375122,-0.09209677826096704,1766160
2017-11-17 00:00:00+00:00,0.15964899957180023,-0.06141392491711341,2547360
2017-11-18 00:00:00+00:00,0.17087200284004211,0.06793710206018458,1948470
2017-11-19 00:00:00+00:00,0.1623540073633194,-0.0511355730910526,1646620
2017-11-20 00:00:00+00:00,0.1621830016374588,-0.0010538443194106739,1916880
2017-11-21 00:00:00+00:00,0.15497200191020966,-0.04548086964110119,1952710
2017-11-22 00:00:00+00:00,0.16851499676704407,0.0837802796510279,2709660
2017-11-23 00:00:00+00:00,0.16438399255275726,-0.024819638435924402,3325760
2017-11-24 00:00:00+00:00,0.1929209977388382,0.1600756579815074,3763260
2017-11-25 00:00:00+00:00,0.18095900118350983,-0.06401027415278551,2292830
2017-11-26 00:00:00+00:00,0.182888001203537,0.010603457392763312,1860700
2017-11-27 00:00:00+00:00,0.1841679960489273,0.006974412860559865,4242550
2017-11-28 00:00:00+00:00,0.17642399668693542,-0.0429581931020563,5251760
2017-11-29 00:00:00+00:00,0.14525499939918518,-0.19439935554971602,5052720
2017-11-30 00:00:00+00:00,0.1704609990119934,0.1600157113486076,4621870
2017-12-01 00:00:00+00:00,0.177823007106781,0.04228218774949725,4352980
2017-12-02 00:00:00+00:00,0.20789800584316254,0.15625888940468988,7396790
2017-12-03 00:00:00+00:00,0.23062899708747864,0.10376274327524038,8765840
2017-12-04 00:00:00+00:00,0.22958099842071533,-0.004554444660227302,6981590
2017-12-05 00:00:00+00:00,0.3138769865036011,0.31274524489280503,12459200
2017-12-06 00:00:00+00:00,0.2915700078010559,-0.07372100548296934,12387900
2017-12-07 00:00:00+00:00,0.2600640058517456,-0.11435236386686433,6697780
2017-12-08 00:00:00+00:00,0.24522599577903748,-0.058747559954791154,4528570
2017-12-09 00:00:00+00:00,0.23885899782180786,-0.026306806557607896,3173600
2017-12-10 00:00:00+00:00,0.2528980076313019,0.057112864996356386,3142570
2017-12-11 00:00:00+00:00,0.2605920135974884,0.029969742454501125,7534170
2017-12-12 00:00:00+00:00,0.2314240038394928,-0.1187044755300974,10320200
2017-12-13 00:00:00+00:00,0.26187801361083984,0.12362725595168003,10439800
2017-12-14 00:00:00+00:00,0.30850300192832947,0.16385277559000938,16021700
2017-12-15 00:00:00+00:00,0.3207930028438568,0.039064490148475996,13211800
2017-12-16 00:00:00+00:00,0.34139299392700195,0.06223822438291132,13859700
2017-12-17 00:00:00+00:00,0.4175960123538971,0.20148019900845565,20035600
2017-12-18 00:00:00+00:00,0.4349069893360138,0.040617703046216064,18220400
2017-12-19 00:00:00+00:00,0.4393559992313385,0.01017782602907238,13254800
2017-12-20 00:00:00+00:00,0.3727959990501404,-0.16427866604494606,10481200
2017-12-21 00:00:00+00:00,0.42428699135780334,0.1293787420789133,12030600
2017-12-22 00:00:00+00:00,0.4268780052661896,0.006088177784210095,14979800
2017-12-23 00:00:00+00:00,0.5776799917221069,0.3025217973580497,24055000
2017-12-24 00:00:00+00:00,0.5441619753837585,-0.05977311640862969,15183200
2017-12-25 00:00:00+00:00,0.5019329786300659,-0.08078034933114803,7740550
2017-12-26 00:00:00+00:00,0.5214210152626038,0.03809120406542529,10452900
2017-12-27 00:00:00+00:00,0.5055009722709656,-0.031007844295650136,6065390
2017-12-28 00:00:00+00:00,0.5066969990730286,0.0023632281284074585,5458410
2017-12-29 00:00:00+00:00,0.4863480031490326,-0.04098876645476454,5757530
2017-12-30 00:00:00+00:00,0.5861279964447021,0.18661376617602074,9126190
2017-12-31 00:00:00+00:00,0.6015520095825195,0.0259748084550385,9962080
2018-01-01 00:00:00+00:00,0.7335630059242249,0.19840049339317184,11506300
2018-01-02 00:00:00+00:00,0.6737120151519775,-0.08511074916045083,12671100
2018-01-03 00:00:00+00:00,0.6811670064926147,0.011004770843404675,8620400
2018-01-04 00:00:00+00:00,0.9843680262565613,0.3681923243269204,24679000
2018-01-05 00:00:00+00:00,0.9074860215187073,-0.08132167481592109,23599300
2018-01-06 00:00:00+00:00,1.0635700225830078,0.1587083113765588,16319300
2018-01-07 00:00:00+00:00,1.2704600095748901,0.17774785202154253,23308800
2018-01-08 00:00:00+00:00,1.3773000240325928,0.08074603123904354,25545400
2018-01-09 00:00:00+00:00,1.228279948234558,-0.11451030377162395,14301200
2018-01-10 00:00:00+00:00,1.1887099742889404,-0.0327461107273832,11260700
2018-01-11 00:00:00+00:00,1.0103299617767334,-0.16259169156272216,10009300
